episode,epsilon,replay,use_double_dqn,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,loop_signal_events_total,loop_repeat_only_events,safety_overrides,loop_prefilter_overrides,fragment_build_failures,fallback_overrides,fallback_selected_total,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,lane_change_observe_abort_no_progress,lane_change_observe_abort_low_speed,lane_change_observe_abort_commit_window,pending_release_events_total,pending_release_abort_events_total,pending_release_timeout_events_total,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,override_event_loop_prefilter,override_event_cooldown_fallback,override_event_observe_abort_fallback,override_event_route_apply_fail,override_event_invalid_action,policy_masked_actions_removed,override_learning_transitions,cooldown_fallback_overrides,observe_abort_fallback_overrides,route_apply_fail_overrides,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,pending_open_observe_end,pending_open_route_end,pending_open_lane_now_end,pending_open_proactive_end,pending_open_active_monitoring_end,mean_pending_age_end_all,max_pending_age_end_all,mean_pending_age_end_active,max_pending_age_end_active,mean_pending_age_end_lane_now,max_pending_age_end_lane_now,mean_pending_stall_age_end,max_pending_stall_age_end,top_pending_end_edges,oldest_pending_summary,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,emergency_brake_rate_per_100_decisions,emergency_brake_rate_per_100_arrivals,emergency_brake_leader_share,emergency_brake_congestion_share,emergency_brake_junction_share,emergency_brake_other_share,emergency_brake_after_fallback_share,emergency_brake_after_proactive_share,emergency_brake_after_lane_now_share,emergency_brake_without_recent_decision_share,top_emergency_brake_edges,top_emergency_brake_vehicles,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,top_loop_signal_edges,top_loop_repeat_only_edges,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,skip_reason_forced_by_lane_commit,skip_reason_too_late_or_unreachable,skip_reason_forced_single_path,skip_reason_no_branch,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,lane_now_congestion_candidates_seen,lane_now_congestion_candidates_rejected,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
10,0.8953382542587163,13855,0,1758,227,0.32929543120220367,0.349508136510849,-766.4237638346391,-7.664237638346391,0,0,0,0,0,513,6008,5,70,100,1100,20665,254379,0.97,260.2680412371134,199.0,468.0,13,5,5,2,95,480.0,21636.0,2026.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,28.0,0.0,28.0,7.0,78.0,78.0,0.0,79.0,79.0,79.0,35.0,19.0,19.0,18.0,1.0,0.0,0.0,36.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,78.0,0.0,529427.0,2517954.0,1405.0,141.0,0.03899308983218164,79.0,78.0,0.0,1.0,0.0,0.0,1801.0,158.0,0.0,1.0,0.0,79.0,79.0,0,2,0.0,12.269984917043741,0,2,2,0,0,602.5,651.0,0.0,0.0,602.5,651.0,597.5,645.0,402097156#5:1|420877087:1,"169@402097156#5:age=651,stall=645,phase=route_pending,mode=lane_now,shift=0",1.1817879259192174,117.61836250000002,110.37312499999999,186.9461250000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0,444.0,64.0,0.0,331.0,49.0,7.0,10.0,427.0,0.0,21.915103652517274,457.7319587628866,0.14414414414414414,0.0,0.7454954954954955,0.11036036036036036,0.015765765765765764,0.02252252252252252,0.9617117117117117,0.0,-418371676#0:10|196116971:10|327917960#2:10,106:13|144:11|197:11,0.0,8.0,1.0,0.9473684210526315,0.0,10,551.2,0.0,0.0,0.0,28.0,0.0,long_horizon,-5672019#0:4|-195743203#1:2|-402097158#1:2,-5668986#1:2|-195743203#0:1|-195743203#4:1,0.0,0.015489849377865097,0.059350000000000014,0.8035363457760314,0.0,0.0,0.9812987012987013,0.01818181818181818,0.0005194805194805195,0.41123182931500435,0.3924050632911392,2.9989949748743636,0.0,0.03899308983218164,0.05,99.0,0.0,381.0,0.0,21636.0,4220.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2007.0,1970.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9815645241654211
11,0.8863848717161291,15595,0,1925,167,0.31635982137240337,0.23160503804683685,40.85007799305042,0.4085007799305042,0,0,0,0,0,1099,7107,4,74,100,1200,20341,274720,0.99,262.77777777777777,229.0,474.0,2,1,1,0,99,404.0,21901.0,2061.0,2049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,28.0,0.0,28.0,6.0,83.0,83.0,0.0,85.0,85.0,85.0,10.0,31.0,31.0,29.0,2.0,0.0,0.0,13.0,3.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,83.0,0.0,573031.0,2730163.0,1485.0,172.0,0.041242115477923336,85.0,83.0,0.0,2.0,0.0,0.0,1876.0,170.0,0.0,2.0,0.0,85.0,85.0,0,1,0.0,12.521229868228405,0,1,1,0,0,476.0,476.0,0.0,0.0,476.0,476.0,470.0,470.0,420881462:1,"109@420881462:age=476,stall=470,phase=route_pending,mode=lane_now,shift=0",1.2714098164477763,127.688825,126.8225,208.52337500000004,1,0.0,0.0,0.0,0.0,0.0,0.0,0,458.0,70.0,0.0,331.0,57.0,5.0,16.0,436.0,1.0,22.22222222222222,462.62626262626264,0.15283842794759825,0.0,0.722707423580786,0.12445414847161572,0.010917030567685589,0.034934497816593885,0.9519650655021834,0.002183406113537118,309956784#3:13|-418371676#0:7|196116986:7,186:18|141:11|171:11,0.0,2.0,1.0,0.9354838709677419,0.0,10,363.20000000000005,0.0,0.0,0.0,28.0,0.0,long_horizon,-196117044#0:4|-5672019#0:3|-195743203#1:2,-196117044#0:2|-444907552#0:1|-46583484#1:1,0.0,0.016225699139520593,0.06024999999999969,0.7836508912108174,0.0,0.0,0.9933741080530072,0.0050968399592252805,0.0015290519877675841,0.3192983069208324,0.3493975903614458,2.3834061135371165,0.0,0.041242115477923336,0.01,82.0,0.0,322.0,0.0,21901.0,2778.0,1.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,2030.0,2018.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.994088669950739
12,0.8775210229989678,17193,0,2086,161,0.31555245381704766,0.34401991963386536,117.09971664801948,1.1709971664801948,0,0,0,0,0,984,8091,14,88,99,1299,18981,293701,1.0,245.06,205.0,464.1000000000001,0,0,0,0,100,428.0,20434.0,1939.0,1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,22.0,0.0,22.0,5.0,60.0,60.0,0.0,61.0,61.0,61.0,22.0,29.0,29.0,28.0,1.0,0.0,0.0,23.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,60.0,0.0,613702.0,2928100.0,1327.0,184.0,0.03145951521402785,61.0,60.0,0.0,1.0,0.0,0.0,1734.0,122.0,0.0,1.0,0.0,61.0,61.0,0,0,0.0,11.846113719353156,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.4147564224376097,122.07631250000003,120.95937500000002,208.49262500000003,0,0.0,0.0,0.0,0.0,0.0,0.0,0,450.0,60.0,0.0,338.0,52.0,3.0,16.0,430.0,1.0,23.207839092315627,450.0,0.13333333333333333,0.0,0.7511111111111111,0.11555555555555555,0.006666666666666667,0.035555555555555556,0.9555555555555556,0.0022222222222222222,309956784#3:10|-309956784#0:8|-46613627:8,122:21|159:11|165:11,0.0,0.0,1.0,0.9655172413793104,0.0,10,408.29999999999995,0.0,0.0,0.0,22.0,0.0,long_horizon,-46583484#4:3|-402097158#1:2|46583484#4:2,46583484#5:2|-5668986#1:1|5668986#1:1,0.0,0.014744525978407558,0.05876375,0.7881241565452092,0.0,0.0,0.9875067897881586,0.011950027159152634,0.0005431830526887561,0.38777360646372316,0.3770491803278688,2.5373170731707315,0.0,0.03145951521402785,0.0,81.0,0.0,347.0,0.0,20434.0,2911.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,1910.0,1888.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9884816753926702
13,0.8687458127689781,18362,0,2269,183,0.2973043258235754,0.23372499644756317,-526.5318337185497,-5.265318337185497,0,0,0,0,0,510,8601,5,93,99,1398,21897,315598,1.0,283.87,240.5,580.2,5,2,2,2,98,483.0,22919.0,2023.0,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,21.0,0.0,21.0,5.0,50.0,50.0,0.0,53.0,53.0,53.0,40.0,33.0,33.0,30.0,2.0,0.0,1.0,43.0,3.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,50.0,0.0,659345.0,3144337.0,1350.0,190.0,0.02619871478002966,53.0,50.0,0.0,3.0,0.0,0.0,1890.0,106.0,0.0,3.0,0.0,53.0,53.0,0,0,0.0,12.683308119011599,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.3819640279069973,130.74640000000002,127.69312500000001,209.7603750000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0,408.0,57.0,0.0,307.0,44.0,3.0,17.0,386.0,2.0,20.168067226890756,408.0,0.13970588235294118,0.0,0.7524509803921569,0.10784313725490197,0.007352941176470588,0.041666666666666664,0.946078431372549,0.004901960784313725,309956784#3:14|-309956784#0:11|439801905#1:8,131:12|167:12|147:10,0.0,2.0,1.0,0.9090909090909091,0.0,10,483.0,0.0,0.0,0.0,21.0,0.0,long_horizon,46583484#4:3|-195743203#1:2|-46583484#0:2,-46583484#0:1|-5668986#1:1|-569369532#0:1,0.0,0.01181104208084824,0.04624250000000026,0.8237243207422134,0.0,0.0,0.9776855215360665,0.02075765438505449,0.0015568240788790867,0.38544721175185814,0.3584905660377358,2.766735966735966,0.0,0.02619871478002966,0.02,100.0,0.0,383.0,0.0,22919.0,3601.0,2.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,1990.0,1950.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.9798994974874372
14,0.8600583546412883,19704,0,2474,205,0.2893294457982226,0.2925029397010803,-1276.108828403044,-12.761088284030441,0,0,0,0,0,553,9154,6,99,100,1498,24427,340025,0.98,301.40816326530614,227.5,628.6,5,3,3,1,97,404.0,25563.0,2075.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,24.0,0.0,24.0,6.0,80.0,80.0,0.0,82.0,82.0,82.0,44.0,35.0,35.0,32.0,2.0,0.0,0.0,46.0,2.0,44.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,80.0,0.0,710269.0,3383435.0,1445.0,226.0,0.039518072289156624,82.0,80.0,0.0,2.0,0.0,0.0,1943.0,164.0,0.0,2.0,0.0,82.0,82.0,0,2,0.0,13.599310004928537,0,2,2,0,0,408.5,588.0,0.0,0.0,408.5,588.0,402.0,588.0,-444907552#0:1|-511673770:1,"127@-444907552#0:age=588,stall=588,phase=route_pending,mode=lane_now,shift=99",1.268782322947249,127.47767499999998,118.03562500000001,202.42275000000004,2,0.0,0.0,0.0,0.0,0.0,0.0,0,456.0,93.0,0.0,305.0,58.0,11.0,16.0,424.0,5.0,21.97590361445783,465.3061224489796,0.20394736842105263,0.0,0.668859649122807,0.12719298245614036,0.02412280701754386,0.03508771929824561,0.9298245614035088,0.010964912280701754,-418371676#0:12|309956784#3:11|-196116986:9,135:16|156:11|144:10,0.0,5.0,1.0,0.9142857142857143,0.0,10,579.1,0.0,0.0,0.0,24.0,0.0,long_horizon,-5672019#0:3|46583484#4:3|-195743203#1:2,-195743203#1:1|-418371676#11:1|-47796089#6:1,0.0,0.014729561430317851,0.059350000000000014,0.8013447432762836,0.0,0.0,0.9767088607594937,0.022278481012658228,0.0010126582278481013,0.3736266393618184,0.2926829268292683,3.2852747252747228,0.0,0.039518072289156624,0.03,80.0,0.0,324.0,0.0,25563.0,3568.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,2040.0,1994.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9774509803921568
15,0.8514577710948754,21667,0,2605,131,0.27574443783013874,0.21446681022644043,582.1593446860178,5.821593446860178,1307,1307,1307,0,0,1410,10564,10,109,99,1597,17117,357142,1.0,227.34,219.5,419.70000000000005,0,0,0,0,100,416.0,18915.0,1928.0,1916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,24.0,0.0,24.0,9.0,71.0,71.0,0.0,76.0,76.0,76.0,10.0,32.0,32.0,27.0,4.0,0.0,1.0,17.0,7.0,10.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,10.0,71.0,0.0,747910.0,3572519.0,1287.0,225.0,0.03941908713692946,76.0,71.0,0.0,5.0,0.0,0.0,1762.0,152.0,0.0,5.0,0.0,76.0,76.0,0,0,0.0,11.353862212943632,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.4223298548666041,119.3046875,118.031875,193.10437499999998,0,0.0,0.0,0.0,0.0,0.0,0.0,0,454.0,62.0,0.0,325.0,67.0,6.0,24.0,420.0,4.0,23.547717842323653,454.0,0.13656387665198239,0.0,0.7158590308370044,0.14757709251101322,0.013215859030837005,0.05286343612334802,0.9251101321585903,0.00881057268722467,-309956784#0:18|309956784#3:9|501844295:8,175:25|173:17|138:10,0.0,0.0,1.0,0.84375,0.0,10,294.5,0.0,0.0,0.0,24.0,0.0,long_horizon,-195743203#1:4|-305323028#2:2|-439801905#0:2,-195743203#4:2|-444907552#0:2|-418371676#11:1,0.0,0.014926806212018907,0.0504,0.8217420661715057,0.0,0.0,0.9907306434023991,0.0054525627044711015,0.003816793893129771,0.34357526172253006,0.4189189189189189,2.0993166287015943,0.0,0.03941908713692946,0.0,79.0,0.0,337.0,0.0,18915.0,3253.0,1.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,1896.0,1885.0,6.0,0.0,5.0,0.0,2.0,1.0,0.96875,0.994198312236287
16,0.8429431933839266,23140,0,2861,256,0.2915789023390971,0.20184817910194397,-4658.681167880602,-46.586811678806015,1307,0,1307,8192,8192,529,11093,12,121,100,1697,29560,386702,0.93,379.5698924731183,282.0,864.1999999999999,23,11,11,4,89,421.0,30788.0,2076.0,1935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,20.0,0.0,20.0,5.0,53.0,53.0,0.0,57.0,57.0,57.0,135.0,32.0,32.0,28.0,3.0,0.0,1.0,140.0,5.0,135.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,135.0,53.0,0.0,809282.0,3850186.0,1418.0,237.0,0.02745664739884393,57.0,53.0,0.0,4.0,0.0,0.0,1978.0,114.0,0.0,4.0,0.0,57.0,57.0,0,5,0.0,15.629457364341086,0,5,5,0,0,657.8,883.0,0.0,0.0,657.8,883.0,649.8,872.0,-47796089#3:1|420877099#0:1|560344318#0:1,"115@658579519#2:age=883,stall=872,phase=route_pending,mode=lane_now,shift=0",0.9835481881391092,122.2843375,119.0975,197.892125,7,0.0,0.0,0.0,0.0,0.0002106350115800061,0.7378984689712524,81,474.0,68.0,3.0,345.0,58.0,9.0,15.0,449.0,1.0,22.832369942196532,509.6774193548387,0.14345991561181434,0.006329113924050633,0.7278481012658228,0.12236286919831224,0.0189873417721519,0.03164556962025317,0.9472573839662447,0.002109704641350211,-309956784#0:10|-47796089#5:8|-196116987:7,177:15|116:11|164:10,0.0,17.0,1.0,0.875,0.0,10,819.7,0.0,0.0,0.0,20.0,0.0,long_horizon,-196117044#0:3|-5672019#0:2|420881464#0:2,5668986#1:2|-195743203#4:1|-68668535:1,0.0,0.013532404556650245,0.05670124999999988,0.8048029556650246,0.0,0.0,0.9291139240506329,0.06835443037974684,0.002531645569620253,0.41963386030643646,0.36363636363636365,3.965248226950353,0.0,0.02745664739884393,0.11,73.0,0.0,348.0,0.0,30788.0,5737.0,1.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,2044.0,1904.0,5.0,0.0,4.0,0.0,1.0,0.0,0.96875,0.9315068493150684
17,0.8345137614500874,24406,0,3049,188,0.26040483353302835,0.17677336931228638,-976.7990830028092,-9.767990830028092,1307,0,1307,6016,14208,508,11601,9,130,100,1797,23480,410182,0.96,293.8125,262.5,482.5,10,5,5,1,95,387.0,24589.0,1978.0,1925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,14.0,0.0,14.0,7.0,51.0,51.0,0.0,55.0,55.0,55.0,49.0,44.0,44.0,40.0,2.0,0.0,2.0,54.0,5.0,49.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,49.0,51.0,0.0,858260.0,4079476.0,1382.0,209.0,0.027805864509605663,55.0,51.0,0.0,4.0,0.0,0.0,1837.0,110.0,0.0,4.0,0.0,55.0,55.0,0,3,0.0,13.557922077922077,0,3,3,0,0,419.6666666666667,638.0,0.0,0.0,419.6666666666667,638.0,408.6666666666667,628.0,204085730#1:1|5670742#4:1|569369534#1:1,"168@569369534#1:age=638,stall=628,phase=route_pending,mode=lane_now,shift=0",1.36233853933326,127.76416249999998,128.905625,208.37350000000006,4,0.0,0.0,0.0,0.0,0.002080530340187029,0.5191568732261658,0,449.0,70.0,0.0,314.0,65.0,1.0,27.0,421.0,0.0,22.69969666329626,467.7083333333333,0.155902004454343,0.0,0.6993318485523385,0.1447661469933185,0.0022271714922048997,0.060133630289532294,0.9376391982182628,0.0,-309956784#0:13|5671282#3:9|46613635:8,175:14|162:13|181:11,0.0,9.0,1.0,0.9090909090909091,0.0,10,409.79999999999995,0.0,0.0,0.0,14.0,0.0,long_horizon,569369532#0:3|-46583484#4:2|46583484#4:2,-444907552#0:2|5670859#0:2|-420882495#0:1,0.0,0.015562750862108976,0.045812500000000034,0.8023255813953488,0.0,0.0,0.971261309207025,0.026077700904736562,0.0026609898882384245,0.3114578163038597,0.2727272727272727,2.4895238095238095,0.0,0.027805864509605663,0.05,58.0,0.0,329.0,0.0,24589.0,4780.0,1.0,89.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,1934.0,1881.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.9725956566701137
18,0.8261686238355865,25769,0,3247,198,0.2533731921152635,0.2810744643211365,-1621.868997080163,-16.21868997080163,1307,0,1307,6336,20544,553,12154,12,142,100,1897,25677,435859,0.95,299.6842105263158,276.0,536.4000000000001,19,5,5,0,95,544.0,26825.0,2255.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,12.0,0.0,12.0,8.0,76.0,76.0,0.0,79.0,79.0,79.0,61.0,27.0,27.0,24.0,3.0,0.0,0.0,65.0,4.0,61.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,61.0,76.0,0.0,911705.0,4330750.0,1442.0,269.0,0.03503325942350333,79.0,76.0,0.0,3.0,0.0,0.0,2050.0,158.0,0.0,3.0,0.0,79.0,79.0,0,5,0.0,12.718921389396709,0,5,5,0,0,313.0,664.0,0.0,0.0,313.0,664.0,310.8,656.0,-305323028#2:1|-46583484#8:1|327917961:1,"132@-46583484#8:age=664,stall=656,phase=route_pending,mode=lane_now,shift=0",1.1863961560106937,136.801575,146.948125,210.71887500000005,5,0.0,0.0,0.0,0.0,0.0020805303401870284,0.5191568732261658,0,463.0,66.0,0.0,342.0,55.0,9.0,9.0,445.0,0.0,20.532150776053214,487.36842105263156,0.14254859611231102,0.0,0.7386609071274298,0.11879049676025918,0.019438444924406047,0.019438444924406047,0.9611231101511879,0.0,309956784#3:15|-418371676#0:13|-309956784#0:9,131:13|168:11|129:10,0.0,12.0,1.0,0.8888888888888888,0.0,10,418.9,1.0,0.0,0.0,12.0,0.0,long_horizon,-195743203#1:1|-195743203#3:1|-195743203#4:1,-5668986#1:2|-195743203#0:1|-195743203#1:1,0.0,0.016574970326409498,0.05675000000000005,0.8029673590504451,0.0,0.0,0.969809568044589,0.02833255921969345,0.0018578727357176034,0.3469750244948515,0.20512820512820512,2.343115942028985,0.0,0.03503325942350333,0.05,101.0,0.0,443.0,0.0,26825.0,3540.0,1.0,69.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,2228.0,2162.0,4.0,0.0,3.0,0.0,1.0,0.0,0.9629629629629629,0.9703770197486535
19,0.8179069375972307,27263,0,3461,214,0.2449157853549886,0.18992075324058533,-5609.387236980545,-56.093872369805446,1307,0,1307,6848,27392,530,12684,17,159,100,1997,32124,467983,0.94,371.01063829787233,268.0,764.6,28,13,13,7,87,506.0,33276.0,2190.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,40.0,0.0,40.0,5.0,80.0,80.0,0.0,81.0,81.0,80.0,186.0,23.0,23.0,22.0,1.0,0.0,0.0,187.0,1.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,186.0,80.0,0.0,978046.0,4615100.0,1395.0,289.0,0.036986301369863014,81.0,80.0,0.0,1.0,0.0,0.0,1920.0,162.0,0.0,1.0,0.0,81.0,81.0,0,6,0.0,12.968468468468469,0,6,6,0,0,424.8333333333333,762.0,0.0,0.0,424.8333333333333,762.0,421.1666666666667,760.0,-420882493:1|195743203#1:1|402097157:1,"177@-420882493:age=762,stall=760,phase=route_pending,mode=lane_now,shift=0",1.008869769018856,122.97795000000002,119.863125,193.22637500000008,6,0.0,0.0,0.0,0.0,0.0020805303401870284,0.5191568732261658,0,441.0,67.0,0.0,331.0,43.0,6.0,9.0,424.0,2.0,20.136986301369863,469.1489361702128,0.15192743764172337,0.0,0.7505668934240363,0.09750566893424037,0.013605442176870748,0.02040816326530612,0.9614512471655329,0.0045351473922902496,309956784#3:16|-497250989:8|5669863:8,142:16|119:11|140:11,0.0,21.0,1.0,0.9565217391304348,0.0,10,647.6,2.0,0.0,0.0,40.0,0.0,long_horizon,-195743203#4:6|-195743203#3:4|-46583484#1:4,-195743203#4:1|-5668986#1:1|195743203#4:1,0.0,0.014695121767889362,0.05882999999999991,0.7793144918821407,0.0,0.0,0.9103117505995204,0.08920863309352518,0.00047961630695443646,0.40148036299855105,0.44871794871794873,3.313619402985074,0.0,0.036986301369863014,0.13,98.0,0.0,408.0,0.0,33276.0,6620.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2167.0,1975.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9113982464236271
