episode,epsilon,replay,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,safety_overrides,fragment_build_failures,fallback_overrides,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,policy_masked_actions_removed,override_learning_transitions,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
667,0.03514130927386981,100000,107750,267,0.04835469823344593,0.07144829630851746,1115.7749453364913,11.157749453364913,25000,0,311868,8544,3140160,413,579065,0,0,100,66612,19496,12893833,0.94,214.98936170212767,172.0,354.90000000000003,14,7,7,1,93,389.0,19955.0,1610.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,28.0,28.0,0.0,13.0,13.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,175815.0,129165443.0,41.0,1180.0,0.017391304347826087,28.0,1513.0,56.0,28.0,28.0,0,2,0.0,15.979477611940299,1.8906316155217497,117.39511250000004,113.848125,197.83462500000002,6,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,349.0,59.0,0.0,233.0,57.0,3.0,6.0,340.0,0.0,0.0,10.0,1.0,1.0,67.0,10,389.5,0.0,0.0,0.0,3.0,0.0,long_horizon,0.0,0.009853760902854862,0.004870000000000069,0.8775847808105872,0.0,0.0,0.9980145598941098,0.0,0.001985440105890139,0.36397255067523093,0.03571428571428571,2.718895348837208,0.0,0.017391304347826087,0.07,19955.0,5007.0,1.0,60.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,13.0,1597.0,1595.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.9987476518472135
668,0.03496560272750046,100000,107856,106,0.04134757516308213,0.029521265998482704,1870.010857684732,18.70010857684732,25000,1268,313136,3392,3143552,1212,580277,0,0,100,66712,16247,12910080,1.0,211.23,211.5,350.40000000000003,0,0,0,0,100,369.0,17531.0,1675.0,1675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,14.0,0.0,14.0,14.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,175968.0,129337464.0,47.0,1259.0,0.00835820895522388,14.0,1582.0,28.0,14.0,14.0,0,0,0.0,12.422089552238806,2.1086274430627694,130.05865000000003,122.79812500000001,206.61562500000002,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,379.0,92.0,0.0,222.0,65.0,0.0,8.0,371.0,0.0,0.0,0.0,1.0,1.0,138.0,10,171.10000000000002,0.0,0.0,0.0,0.0,0.0,none,0.0,0.04566933972633997,0.002062499999999945,0.88553750966744,0.0,0.0,1.0,0.0,0.0,0.29027174170335646,0.0,1.7307328605200947,0.0,0.00835820895522388,0.0,17531.0,2592.0,1.0,52.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,1661.0,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
669,0.03479077471386296,100000,107980,124,0.045008779608554414,0.03570438176393509,1576.267089938738,15.76267089938738,25000,1371,314507,3968,3147520,1343,581620,0,0,98,66810,17869,12927949,0.99,235.41414141414143,207.0,422.6,3,2,2,1,98,425.0,19263.0,1860.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,23.0,23.0,0.0,34.0,34.0,330.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,176308.0,129530902.0,58.0,1377.0,0.012365591397849462,23.0,1695.0,46.0,23.0,23.0,0,1,0.0,12.596019365250134,1.8159803536942982,140.444425,138.11125,222.42450000000002,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,405.0,60.0,0.0,270.0,75.0,1.0,22.0,382.0,0.0,0.0,3.0,1.0,1.0,296.0,10,335.4,0.0,0.0,0.0,6.0,0.0,long_horizon,0.0,0.009001319589607931,0.014692500000000113,0.8573466476462197,0.0,0.0,0.9988655700510494,0.0,0.0011344299489506524,0.34106100046201293,0.21739130434782608,2.5285024154589366,0.0,0.012365591397849462,0.02,19263.0,3128.0,1.0,95.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,34.0,34.0,1826.0,1825.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.9994523548740416
670,0.03461682084029365,100000,108083,103,0.045397626507340125,0.04347003996372223,1938.9532893143735,19.389532893143734,25000,1223,315730,3296,3150816,1171,582791,0,0,100,66910,15195,12943144,0.99,203.04040404040404,192.0,364.6,1,1,1,0,99,429.0,16436.0,1682.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,15.0,0.0,19.0,19.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,176440.0,129699099.0,34.0,1219.0,0.0089179548156956,15.0,1521.0,30.0,15.0,15.0,0,0,0.0,12.012485136741974,2.06468753414657,123.82327499999998,110.82312499999998,205.12737500000003,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,6,362.0,66.0,1.0,253.0,42.0,1.0,11.0,350.0,0.0,0.0,1.0,1.0,1.0,109.0,10,218.7,0.0,0.0,0.0,0.0,0.0,none,0.0,0.025038672527744214,0.0004999999999998394,0.8978930307941653,0.0,0.0,0.9993682880606444,0.0,0.0006317119393556538,0.28443029368356454,0.0,2.1744791666666665,0.0,0.0089179548156956,0.01,16436.0,3087.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1663.0,1663.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
671,0.034443736736092176,100000,108191,108,0.04580208084856471,0.05246788635849953,1782.1691817927915,17.821691817927913,25000,1243,316973,3456,3154272,1200,583991,0,0,100,67010,16179,12959323,1.0,216.21,196.0,365.2000000000001,1,1,1,1,99,360.0,17445.0,1637.0,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,17.0,0.0,13.0,13.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,176565.0,129872973.0,35.0,1242.0,0.010384850335980453,17.0,1606.0,34.0,17.0,17.0,0,0,0.0,13.058032987171655,2.1018476311065597,126.519025,117.491875,201.97899999999998,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,10,367.0,72.0,0.0,244.0,51.0,0.0,8.0,359.0,0.0,0.0,1.0,1.0,1.0,111.0,10,258.4,0.0,0.0,0.0,0.0,0.0,none,0.0,0.06382127423503069,0.00042499999999991183,0.8979430379746836,0.0,0.0,1.0,0.0,0.0,0.3030363997964942,0.058823529411764705,2.1586734693877547,0.0,0.010384850335980453,0.01,17445.0,2821.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1624.0,1624.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
672,0.034271518052411715,100000,108345,154,0.046124369534966236,0.04540237784385681,909.1749451346776,9.091749451346777,25000,0,316973,4928,3159200,835,584826,0,0,100,67110,20912,12980235,0.97,259.9072164948454,228.0,456.0,8,5,5,2,95,369.0,21795.0,1680.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,27.0,27.0,0.0,19.0,19.0,197.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,176770.0,130076057.0,43.0,1268.0,0.01607142857142857,27.0,1617.0,54.0,27.0,27.0,0,2,0.0,15.389982110912344,1.830643802574691,126.399425,122.05875,205.01087500000003,3,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,384.0,80.0,0.0,262.0,42.0,5.0,14.0,365.0,0.0,0.0,8.0,1.0,1.0,178.0,10,327.4,0.0,0.0,0.0,7.0,0.0,long_horizon,0.0,0.04625179716064359,0.0034575000000001653,0.8769349845201239,0.0,0.0,0.9987333755541482,0.0,0.001266624445851805,0.32512808392016734,0.11538461538461539,2.171052631578947,0.0,0.01607142857142857,0.05,21795.0,4597.0,0.0,62.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,19.0,19.0,1661.0,1658.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.9981938591210114
673,0.034100160462149656,100000,108469,124,0.044625541630892024,0.06515803188085556,1465.436913975116,14.65436913975116,25000,0,316973,3968,3163168,894,585720,0,0,100,67210,19766,13000001,0.99,241.0909090909091,208.0,461.2,4,1,1,0,99,444.0,20701.0,1807.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,30.0,30.0,0.0,12.0,12.0,111.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,176886.0,130274321.0,33.0,1330.0,0.016602102933038185,30.0,1678.0,60.0,30.0,30.0,0,1,0.0,13.389811738648948,1.9445442577513983,135.32541250000003,134.24562500000002,214.462125,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,426.0,82.0,1.0,264.0,79.0,7.0,5.0,414.0,0.0,0.0,2.0,1.0,1.0,99.0,10,327.70000000000005,0.0,0.0,0.0,5.0,0.0,long_horizon,0.0,0.024905153637772254,0.0036125000000002405,0.8800888230940045,0.0,0.0,0.9994141769185706,0.0,0.0005858230814294083,0.3149113051073835,0.13333333333333333,2.4716346153846156,0.0,0.016602102933038185,0.01,20701.0,3093.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1795.0,1794.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9994428969359331
674,0.03392965965983891,100000,108584,115,0.043370760507557705,0.03604474663734436,1775.15406307504,17.7515406307504,25000,1284,318257,3680,3166848,1232,586952,0,0,100,67310,17796,13017797,1.0,223.22,213.0,377.9000000000001,0,0,0,0,100,383.0,19092.0,1697.0,1697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,18.0,18.0,0.0,10.0,10.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,176965.0,130456519.0,39.0,1275.0,0.01060695344725987,18.0,1574.0,36.0,18.0,18.0,0,0,0.0,13.04124926340601,2.114534084376998,138.5733875,146.043125,216.52925000000005,0,0.0,0.0,0.0,0.0,0.008322121360748112,6.526452922821044,0,374.0,71.0,0.0,258.0,45.0,3.0,5.0,365.0,1.0,0.0,0.0,1.0,1.0,64.0,10,227.60000000000002,0.0,0.0,0.0,0.0,0.0,none,0.0,0.045068321428250326,0.005925000000000014,0.8827586206896552,0.0,0.0,0.9987492182614134,0.0,0.0012507817385866166,0.2921162978227758,0.05555555555555555,1.978169014084507,0.0,0.01060695344725987,0.0,19092.0,3521.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1687.0,1687.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
675,0.033760011361539714,100000,108698,114,0.04614434922277404,0.047430165112018585,1837.3860776726156,18.373860776726154,25000,1276,319533,3648,3170496,1238,588190,0,0,100,67410,16373,13034170,1.0,212.58,190.5,366.2000000000001,0,0,0,0,100,389.0,17671.0,1713.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,20.0,20.0,0.0,19.0,19.0,206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,177175.0,130631571.0,56.0,1268.0,0.011675423234092236,20.0,1566.0,40.0,20.0,20.0,0,0,0.0,12.213660245183888,2.0472212722090584,137.4759125,128.64,217.7665000000001,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,1,380.0,76.0,0.0,241.0,63.0,5.0,14.0,361.0,0.0,0.0,0.0,1.0,1.0,187.0,10,263.6,0.0,0.0,0.0,5.0,0.0,long_horizon,0.0,0.026189619308589353,0.00405500000000042,0.8804597701149425,0.0,0.0,0.9993804213135068,0.0,0.0006195786864931846,0.3043908175745602,0.1,2.18503937007874,0.0,0.011675423234092236,0.0,17671.0,3090.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,19.0,1694.0,1694.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
676,0.03359121130473201,100000,108827,129,0.046795125415389854,0.07693807035684586,1899.855207986642,18.99855207986642,25000,1264,320797,4128,3174624,1227,589417,0,0,100,67510,15982,13050152,1.0,210.12,198.0,360.1,1,1,1,1,99,429.0,17267.0,1738.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,21.0,0.0,21.0,21.0,0.0,19.0,19.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,177401.0,130804784.0,44.0,1265.0,0.012082853855005753,21.0,1618.0,42.0,21.0,21.0,0,0,0.0,11.896432681242807,2.0218002910426587,133.19565,124.03875,211.85699999999997,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,393.0,84.0,0.0,254.0,55.0,1.0,14.0,377.0,1.0,0.0,1.0,1.0,1.0,204.0,10,231.5,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.08252996852653981,0.0004999999999999449,0.8953488372093024,0.0,0.0,1.0,0.0,0.0,0.3011764705882354,0.09523809523809523,1.9426767676767676,0.0,0.012082853855005753,0.01,17267.0,2960.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,19.0,1719.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
677,0.033423255248208356,100000,108979,152,0.046310506221887315,0.04341434687376022,1611.518703787109,16.115187037871088,25000,0,320797,4864,3179488,926,590343,0,0,100,67610,18848,13069000,0.99,239.17171717171718,207.0,380.20000000000005,4,3,3,2,97,375.0,19845.0,1751.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,15.0,15.0,0.0,16.0,16.0,190.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,177596.0,131000730.0,47.0,1329.0,0.008566533409480296,15.0,1666.0,30.0,15.0,15.0,0,1,0.0,13.742285714285714,2.006979759790027,139.5728875,144.148125,207.27737500000003,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,4,393.0,85.0,0.0,251.0,57.0,0.0,12.0,381.0,0.0,0.0,4.0,1.0,1.0,174.0,10,339.70000000000005,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.02414842144514261,0.0004999999999999449,0.8970588235294118,0.0,0.0,0.9987893462469734,0.0,0.0012106537530266344,0.2999903588635744,0.14285714285714285,2.3289855072463754,0.0,0.008566533409480296,0.03,19845.0,4647.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,16.0,1735.0,1734.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.9994236311239193
678,0.03325613897196732,100000,109094,115,0.04391045184886974,0.03263919800519943,1630.931704193077,16.30931704193077,25000,1185,321982,3680,3183168,1144,591487,0,0,100,67710,15781,13084781,1.0,200.38,196.0,354.70000000000005,0,0,0,0,100,385.0,16979.0,1621.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,23.0,23.0,0.0,9.0,9.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,177666.0,131168688.0,51.0,1185.0,0.01418877236273905,23.0,1497.0,46.0,23.0,23.0,0,0,0.0,12.21838371375694,2.043468242622368,118.04594999999998,111.68999999999998,191.09625,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,360.0,70.0,0.0,233.0,57.0,3.0,5.0,352.0,0.0,0.0,0.0,1.0,1.0,58.0,10,207.60000000000002,0.0,0.0,0.0,3.0,0.0,long_horizon,0.0,0.09050708030343534,0.019325000000000137,0.8606356968215159,0.0,0.0,0.9993429697766097,0.0,0.000657030223390276,0.2940233556243137,0.08695652173913043,1.909438775510204,0.0,0.01418877236273905,0.0,16979.0,2993.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1612.0,1612.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
679,0.03308985827710748,100000,109237,143,0.04652767718307205,0.043849240988492966,931.8369630561767,9.318369630561767,25000,0,321982,4576,3187744,470,591957,0,0,100,67810,22970,13107751,0.96,259.8854166666667,211.5,536.5,9,5,5,1,95,372.0,23501.0,1732.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,21.0,21.0,0.0,12.0,12.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,177754.0,131379927.0,37.0,1323.0,0.01212471131639723,21.0,1635.0,42.0,21.0,21.0,0,3,0.0,15.76286871023713,1.902466326017639,136.071425,136.79000000000002,206.33262499999995,4,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,393.0,78.0,0.0,248.0,67.0,1.0,9.0,382.0,1.0,0.0,9.0,1.0,1.0,68.0,10,393.9,0.0,0.0,0.0,0.0,0.0,none,0.0,0.06203271518147649,0.000897500000000042,0.8894658753709199,0.0,0.0,0.9981617647058824,0.0,0.001838235294117647,0.3558379928387243,0.0,2.769503546099291,0.0,0.01212471131639723,0.05,23501.0,3192.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.0,1720.0,1717.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.9982558139534884
680,0.032924408985721944,100000,109371,134,0.04504355043172836,0.02966097556054592,1860.689350074516,18.60689350074516,25000,1175,323157,4288,3192032,1128,593085,0,0,100,67910,14886,13122637,1.0,197.86,193.0,340.70000000000005,4,2,2,2,98,397.0,16077.0,1604.0,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,20.0,20.0,0.0,19.0,19.0,226.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,177985.0,131537751.0,27.0,1183.0,0.012468827930174564,20.0,1442.0,41.0,21.0,20.0,0,0,0.0,12.12227074235808,2.098903334134147,122.06620000000001,119.77812499999999,197.24712500000004,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,344.0,59.0,0.0,229.0,56.0,3.0,12.0,329.0,0.0,0.0,2.0,1.0,1.0,207.0,10,233.2,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.04898685622344044,0.0004999999999999116,0.8969849246231156,0.0,0.0,0.9993351063829787,0.0,0.0006648936170212766,0.3355574648741535,0.05,1.8678756476683938,0.0,0.012468827930174564,0.02,16077.0,3070.0,3.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,18.0,1585.0,1585.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9473684210526315,1.0
681,0.03275978694079333,100000,109508,137,0.041509514049130634,0.07788694649934769,1793.6426067560578,17.93642606756058,25000,1177,324334,4384,3196416,1134,594219,0,0,100,68010,14817,13137454,1.0,198.25,160.5,388.0000000000001,3,1,1,1,99,333.0,16009.0,1548.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,21.0,21.0,0.0,16.0,16.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,178112.0,131698435.0,45.0,1170.0,0.013565891472868217,21.0,1511.0,42.0,21.0,21.0,0,0,0.0,12.651808785529715,2.1484654376778196,121.65091249999998,113.85625,207.80687500000002,0,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,0,342.0,63.0,1.0,224.0,54.0,4.0,11.0,325.0,2.0,0.0,1.0,1.0,1.0,110.0,10,324.7,0.0,0.0,0.0,4.0,0.0,long_horizon,0.0,0.0485048661083125,0.000500000000000056,0.8874061718098415,0.0,0.0,1.0,0.0,0.0,0.3656680958385876,0.19047619047619047,2.638940809968847,0.0,0.013565891472868217,0.01,16009.0,2849.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,16.0,1532.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
682,0.032595988006089364,100000,109646,138,0.04526004203311775,0.04133543372154236,1636.0999884106009,16.360999884106008,25000,1287,325621,4416,3200832,1246,595465,0,0,99,68109,17516,13154970,1.0,228.52,210.5,390.3000000000002,1,1,1,1,99,444.0,18820.0,1776.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,20.0,20.0,0.0,20.0,20.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,178226.0,131881278.0,44.0,1288.0,0.01126126126126126,20.0,1565.0,40.0,20.0,20.0,0,0,0.0,12.72240990990991,1.939447615608129,135.6381625,138.55125,216.80350000000007,0,0.0,0.0,0.0,0.0,0.008322121360748112,6.526452922821044,0,389.0,75.0,1.0,264.0,49.0,0.0,10.0,379.0,0.0,0.0,1.0,1.0,1.0,89.0,10,301.6,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.024605338485568562,0.0005000000000000504,0.8910891089108911,0.0,0.0,0.9994040524433849,0.0,0.0005959475566150178,0.3142980920707159,0.2,2.130166270783848,0.0,0.01126126126126126,0.01,18820.0,3462.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1756.0,1756.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
683,0.032433008066058915,100000,109791,145,0.04447972014032561,0.03530273586511612,1119.7896762599025,11.197896762599026,25000,0,325621,4640,3205472,866,596331,0,0,100,68209,20116,13175086,0.99,244.6060606060606,197.0,486.6,3,2,2,1,98,333.0,21061.0,1626.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,11.0,11.0,0.0,6.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,178257.0,132080458.0,40.0,1253.0,0.006765067650676507,11.0,1684.0,22.0,11.0,11.0,0,1,0.0,15.042461538461538,2.022134645719643,127.0009625,124.35875000000001,207.546875,1,0.0,0.0,0.0,0.0,0.008322121360748114,6.526452922821044,32,354.0,67.0,0.0,228.0,59.0,2.0,2.0,350.0,0.0,0.0,3.0,1.0,1.0,22.0,10,377.0,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.08187119917174536,0.0,0.9038759689922481,0.0,0.0,1.0,0.0,0.0,0.3691240118395718,0.18181818181818182,2.7294416243654807,0.0,0.006765067650676507,0.02,21061.0,3183.0,3.0,51.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,1620.0,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9993827160493827
